1,20200328,"Mar 28, 2020 - Have you been thinking about taking a course in one of the arts, Aries? Whether your preference is painting, music, drama, dance, or creative writing, if you commit now, you'll probably continue with it. The practical arts of cooking, building, or interior decoration are also possibilities. Whatever it is, it won't be quickly abandoned. If you begin with the idea of eventually doing it professionally, chances are you will. Good luck!"
1,20200329,"Mar 29, 2020 - Are things really going this beautifully for you, Aries? This is a question you might ask yourself now. All looks perfect as career, romance, education, and spiritual matters seem to crystallize into a wonderful life. Don't waste time worrying if this is all too good to be true! You're concerned about the future, but right now, live in the moment. You're creating some great memories, if nothing else. Enjoy!"
1,20200330,"Mar 30, 2020 - A financial goal you've been hoping to reach very soon might seem right around the corner, Aries, but there still seem to be a thousand things you have to do before it's actually realized. This could get you down temporarily, but don't get stuck there. Make a list of whatever needs to be done and then tackle each task one at a time until the goal is reached. Get busy!"
1,20200331,"Mar 31, 2020 - Today's planetary configuration will give you a strong urge to be out and about, Aries, but responsibilities could keep you at home or the office. Perhaps you're waiting for a delivery or an important phone call or visitor. This could be boring and rather tedious for you today. Find something to do that engrosses you, even if it's only reading or catching up on paperwork. There's no point in just twiddling your thumbs!"
1,20200401,"Apr 1, 2020 - It could be difficult for you to think straight today, Aries. Your brain is probably working in short, erratic bursts that keep you guessing about which way to proceed. Avoid confusion during the day by periodically centering and separating yourself and your feelings from the drama around you. Don't pretend you understand something if you don't. If a situation doesn't make sense, go ahead and question it."
1,20200402,"Apr 2, 2020 - Your attitude is calm and matter-of-fact when talking to others, Aries. You tell it like it is while omitting the frills and fantasies. You have no reason to hide the truth, so you're happy to disclose information to any willing listener. Be careful, because you could get into someone else's private business uninvited. If you hear some secret information, you could tell it to others who definitely shouldn't hear it."
1,20200403,"Apr 3, 2020 - Take care of your friends by supporting their ideas, Aries. Be careful that you don't automatically encourage a plan or viewpoint that you know is wrong or doomed to fail. Even though you might want to make them feel good by saying exactly what they want to hear, this isn't really doing them any favors. People come up with some wild schemes, so it's important to bring a levelheaded perspective to the table."
1,20200404,"Apr 4, 2020 - If you have children, Aries, you could be feeling a bit overworked and overwhelmed. If you don't have children, perhaps the constraints and demands of your professional life are weighing heavily on your mind. Don't worry - these feelings shall pass. Expect an opportunity to get free of the ties that bind. Even though it will only be a temporary respite, take advantage of it!"
1,20200405,"Apr 5, 2020 - Today isn't a day for meditation, Aries. The planetary energies are asking you to step outside of yourself and get back into the world again! You've been doing an awful lot of thinking about your image recently, and now you're going to have to test out how the ""new and improved"" you operates in your daily life. You can expect some pleasant feedback and truly lasting changes!"
1,20200406,"Apr 6, 2020 - A rather disconcerting rumor about your job could reach your ears, Aries. Perhaps you'll hear that the company is being sold or undergoing a shakeup in the hierarchy. You might get caught up in a frenzy of worry about whether or not you'll stay on. Before jumping to any conclusions, phone someone who knows what's going on and find out the truth. What you've heard is probably just gossip."
1,20200407,"Apr 7, 2020 - Paperwork involving money needs to be executed today, Aries. It could be a settlement, new commission, or bonus of some kind. This is likely to be a joyous occasion because money is coming your way, even though the paperwork itself might be a drag. Try to concentrate and get it done quickly so you and those close to you can go out and celebrate. Make a reservation at your favorite restaurant."
1,20200408,"Apr 8, 2020 - Today you could look in the mirror and panic about your appearance, Aries. You might be feeling a little under the weather and look a little tired. Nonetheless, you probably look a lot better than you think you do. Don't fall into the trap of blowing every little flaw out of proportion. A little rest is probably all you need in order to look like yourself again."
1,20200409,"Apr 9, 2020 - Today you could feel full of energy and eager to get out for some exercise, Aries, but other responsibilities might threaten to keep you from doing it. The resulting frustration could zap all your energy and put you in a lethargic mood. Don't fall into this trap! Get the most urgent tasks done and then get the exercise you need. This way, you can recoup both your physical and mental energy."
1,20200410,"Apr 10, 2020 - Ingenuity blossoms when you make the effort to do a little writing, Aries, perhaps technical manuals or other professionally oriented projects. This could represent a new stage in your professional life. You're apt to do well and attract considerable attention from higher-ups. Don't get too caught up in the need to revise, edit, then revise and edit again. It will only take up time, and it's possible to do too much rewriting."
1,20200411,"Apr 11, 2020 - You should be feeling physically strong, healthy, and energetic today, Aries, although you could also be a little lightheaded. You could experience the sensation of wandering around in a daze with your feet on the ground and your head in the clouds. Achieving balance won't be easy, but you should be able to manage it today. Concentrate on activities that involve spiritual or imaginative faculties today."
1,20200412,"Apr 12, 2020 - You like to feel needed, Aries, but today you might throw up your hands and say, ""Enough!"" You've given so much of yourself for so long that friends and loved ones tend to think of your largesse as a right rather than a privilege. Today, remind them of their error. Take a day off from indentured servitude. Go to a fancy restaurant and enjoy being waited on. Don't forget to leave a big tip."
1,20200413,"Apr 13, 2020 - A warm, loving phone call or letter could come your way today from a lover or close friend who's presently out of town. You'll wish with all your heart that he or she could be home! In the meantime, you're likely to keep yourself quite busy, Aries. Creative projects, activities in your community, or both could keep you too busy to miss anyone too much. Tonight, spend some time alone."
1,20200414,"Apr 14, 2020 - It's hard to imagine a world without computers, Aries. Technology has been key to your professional life, and it's likely to be even more important in the future. Expect your income to increase dramatically this year as a result of a technological innovation. You could play a part in developing it, or more likely, find a creative use for it. Eat well and rest up, because you'll need a lot of energy soon."
1,20200415,"Apr 15, 2020 - OK, up and at 'em, Aries! You might feel like you're walking through sand today, but you really need to shake your booty and get the blood flowing. If you don't get up and do something, you'll be a slug all day. You need to clear your head and cast off that bloated feeling. Most importantly, you want to get a good start to the day so you can accomplish everything that awaits you."
1,20200416,"Apr 16, 2020 - This could be a day of technical glitches and malfunctions, Aries. It's frustrating, to be sure, but a little bit funny, too. Everything you touch, from computer to washing machine, seems to groan and shudder before finally breaking. Apparently, today you have the opposite of the Midas touch. Don't take it personally. Instead, use it as an excuse to do something out of the ordinary with your time."
1,20200417,"Apr 17, 2020 - This is a good day for you to analyze information, Aries. You have an especially acute business sense, which you should use to your advantage. Whether you're thinking of translating a creative project into a business proposal or working on that business plan, all indications say that your efforts will yield rich rewards. Make the most of whatever this day has to offer."
1,20200418,"Apr 18, 2020 - You may be in a quiet, reflective mood today, Aries. You could receive a communication from an old friend that sets you remembering the good old days of your youth. You can't help but look at some of your pivotal decisions and wonder how your life would have been different had you made other choices. It's pointless to play that game. Don't wonder about ""what if.” Embrace what you have."
1,20200419,"Apr 19, 2020 - Be careful of people who talk a great deal and promise the world but have a difficult time delivering the goods, Aries. You might get trapped today if you rely on people who simply don't come through the way they said they would. Feel free to engage in social activities with partners, but don't sign any major business deals with them at this time."
1,20200420,"Apr 20, 2020 - A friend or neighbor you need to contact could be in and out all day, Aries, and so you could have trouble reaching him or her. Phone or email probably won't work, since your friend could be too busy to check messages. The best way to make contact might be to hop in the car and drive to wherever they might be. Take the side streets, however. The main roads are probably clogged with traffic!"
1,20200421,"Apr 21, 2020 - Have you been reading about how a positive mental outlook creates a healthy body and a happy life, Aries? If so, you might just find that this attitude brings results. You're feeling strong, fit, and mentally sharp. Career interests seem to be looking up for you. A fringe benefit is that you're probably feeling especially intuitive, too. Keep doing whatever you've been doing to bring this all about, because it's working!"
1,20200422,"Apr 22, 2020 - If you're single, Aries, tonight you could find yourself longing for a lover from the past and wondering what's happening with this person right now. If you're currently involved, you might be experiencing a temporary separation from your beloved, and could feel inclined to spend the evening at home. If you choose to do this, entertain yourself with a favorite book or movie. Remember - a watched phone never rings!"
1,20200423,"Apr 23, 2020 - This is a day to stay close to home and organize the house. You might be thinking how you can best utilize your living space. It's clear that some improvements are in order, Aries. Perhaps you could begin by tackling all those minor repairs that you've been putting off. Once those are done, a fresh coat of paint will do wonders to brighten both your home and your outlook."
1,20200424,"Apr 24, 2020 - It's time to refill the well of your soul, Aries. You spend so much of your life in service to others that it's only natural that you feel drained sometimes. Rather than try to push past this feeling and go on as though nothing is the matter, consider it a sign that something is amiss. Admit if you're feeling unappreciated. You've spent too much time putting the happiness of others before your own. It's time to change your priorities."
1,20200425,"Apr 25, 2020 - You're interested in better understanding yourself and your reactions to the world around you. Well, Aries, today you should take the time to look over your successes and failures, especially where your family life is concerned. The atmosphere is changing and things will be much more positive over the next few days. Think about sharing with other people what you have learned."
1,20200426,"Apr 26, 2020 - Be sure to answer all phone calls and open all letters and emails today, Aries. You're likely to receive some interesting news. You might get word from a former boss that you'd be perfect for a new position opening up in his or her office. Or perhaps an old lover makes tentative inquiries about renewing old bonds. Your eyebrows will rise in surprise at least once during this day. Expect the unexpected!"
1,20200427,"Apr 27, 2020 - Some blatantly untrue gossip could reach you today, Aries. When you think about it, you'll see that what you heard defies all logic and is actually rather ludicrous. However, the person who reports it to you could be so dynamic and persuasive that you believe it for a little while. Remember to check the facts in such situations. You'll stay grounded in reality rather than get caught up in fantasy."
1,20200428,"Apr 28, 2020 - Career matters should be going very well for you today, Aries. A sudden change regarding your work could catapult you into a position you've been hoping to reach for a long time. A rise in income could result. You've worked hard and done very well, so what may seem a lucky break to others is actually the result of intense, determined effort on your part. Enjoy your success and make the most of it."
1,20200429,"Apr 29, 2020 - You might pick up some rather disturbing thoughts from a friend, neighbor, or relative, Aries. This person could be upset over something and not communicating his or her feelings. It isn't appropriate to try to coax this person into sharing with you now. They aren't upset with you, but they might be if you push! Back off and let this person come to terms with the problem. Your friend will talk the time is right."
1,20200430,"Apr 30, 2020 - You seem to want to become old and wise before your time, Aries. Today's aspects will take you by the hand and lead you back into the heat of the action, experiencing life in all its intensity. Yes, we know you're really afraid of all this. But if you don't get back into action, you'll stay alone in your little corner. The world needs you. Don't stay at home!"
1,20200501,"May 1, 2020 - The astral energy is encouraging you to open up more to your world, culture, and ways of thinking, Aries. You don't have to go off alone in the desert to reinvent everything. For you, this would be the easy way out, because it would allow you to hide! Develop your curiosity about what exists in this society. Your opinion will carry weight later on."
1,20200502,"May 2, 2020 - You may feel like you're being left out of the equation, Aries. Perhaps you feel like the oddball, the fifth wheel who simply doesn't have a place. Don't worry. Just because you feel that way today doesn't mean it's your destiny. If you don't like your course, change your position. If you don't like the people you're with, move in a different social circle. Don't blame your circumstances on others. Take responsibility."
1,20200503,"May 3, 2020 - You are particularly inspired by and sensitive to crisis situations. What that means is that you can't stand to see other people suffer. Sometimes even you suffer because you don't allow yourself to do the things you like best and the things that help you feel fulfilled as a person. Why don't you think about going easier on yourself, just for today? Try it - you might like it!"
1,20200504,"May 4, 2020 - Today you might find that a long-term dream finally comes true. Perhaps a trip that you've fantasized about for a long time finally shows promise of actually happening, Aries. A practical and methodical approach to arranging the details should make it seem that much more real to you. However, do take care to plan each step carefully so that you don't end up working harder than necessary."
1,20200505,"May 5, 2020 - Invitations to attend social events, perhaps business related, could bring surprising results, Aries. You might meet more than one person who shares some of your interests, and these people could become friends. Expect some interesting practical and philosophical discussions. An opportunity to travel abroad or to a distant state might open up for you. This could prove to be a most exciting and stimulating day. Make the most of it!"
1,20200506,"May 6, 2020 - You may feel indecisive, insecure, and stuck in the middle of a difficult situation, Aries. Your energy could be drawn in one direction while your self-confidence is pulled in another. This dilemma has to do with your inability to integrate different aspects of your life that you try to keep separate. Try to look at things in terms of the whole. Notice how your actions in one part of your life have a ripple effect everywhere else."
1,20200507,"May 7, 2020 - Your warm, loving, romantic nature is noticed whether you realize it or not, Aries. Perhaps you sometimes feel like there isn't enough excitement in your life - especially your love life. Don't think this means you need to change in order to please others. Your stable, quiet nature is comforting to those who understand and appreciate it. The last thing you want to do today is pretend to be someone you aren't."
1,20200508,"May 8, 2020 - It's time to elevate your sense of self, Aries. You're just as good as anyone else, so why don't you believe it? The problem is that you're very sensitive about having an ego. Even though you know everyone does, you punish yourself for its existence! This is a noble idea, but it doesn't do you any good. You'll never be perfect and neither will anyone else. What are you worrying about?"
1,20200509,"May 9, 2020 - No one dislikes red tape and bureaucracy more than you. But take advantage of the atmosphere today. If you have any applications to submit or formalities to complete, you'll find the process much easier than usual. Communication channels that are normally closed will open, and the administrative mechanisms will be well oiled instead of grinding. Get all administrative tasks done so you won't have to think about them again!"
1,20200510,"May 10, 2020 - You can expect today to be tense, Aries, as the people close to you are likely to be especially irritable. Adults and children alike may throw tantrums for no reason, and you'll be criticized for having overlooked some small detail. Fortunately, your new awareness helps you realize that you aren't obligated to do anyone any favors. In this new role, you're able to express your discontent with a quiet, calm authority."
1,20200511,"May 11, 2020 - Here is a day of challenges, Aries. You're a pro at questioning yourself, as you'll prove today when you take a hard look at your accomplishments. What have you created of a personal nature in the last ten years? Have you followed someone else's example because you doubted yourself? Have you been eternally “almost” ready? Have you dared to jump into projects that were still imperfect? These are the questions that need to be addressed."
1,20200512,"May 12, 2020 - A group might invite you to participate in a creative project of some kind today, Aries. Whatever you do is likely to be stimulating and exciting. You'll want to channel a lot of energy and enthusiasm into it. You could find yourself thinking in terms of a partnership, making plans to explore the possibility further. This is a great day for socializing. If you receive an invitation to go out, go!"
1,20200513,"May 13, 2020 - Today's planetary energy should compel you to commit certain acts of self-affirmation that are needed to define your territory and protect your rights. You'll be encouraged to explore your desires and personal tastes and express your opinion openly and clearly. Everyone has an identity to claim! Don't be bashful about claiming yours now."
1,20200514,"May 14, 2020 - The good news is it can only get better. For today, however, there may be some trying times in store, Aries. If you're a parent, the children will beg for something every five minutes. At work, you'll feel pressure from all sides. Not even your love life is immune from the doubt that seems to hover over you. No compromise is possible today. Just sit tight and know that calmer days are coming."
1,20200515,"May 15, 2020 - The great period of meditation that started for you a few weeks ago is now finished, Aries. This means that you are going to have to get back into the real world again! You are going to have to test out how the ""new and improved"" you operates in everyday life. Get ready. You can expect some real changes!"
1,20200516,"May 16, 2020 - It may be difficult to express yourself fully today, Aries. Somehow the words aren't coming out quite as clearly as you'd like. Powerful emotions are getting in the way. It could be difficult for you to find solid footing on such a muddy surface. Don't try to confine yourself to one way of doing something. Patience is a key virtue now. Wait until things clear before you proceed."
1,20200517,"May 17, 2020 - There are moments when your powers of clear thinking reveal the tremendous amount of maturity that you have, Aries. You aren't usually a dreamer, so it's rather difficult to lead you into ambiguous situations. If you currently have sentimental affairs going on in your life, this would be an excellent day to take stock. But try not to be too cold-hearted."
1,20200518,"May 18, 2020 - Do you think your body reflects who you are, Aries? If you have the feeling that it doesn't, it's probably because the image you have of yourself isn't quite right. Take a close look at yourself in order to readjust that image. You'll see that your body is the exact mirror of who you are at the moment. The alignment of the planets will help you see this more clearly now."
1,20200519,"May 19, 2020 - Just when you're feeling good and solid in your plan, Aries, something or someone may step in to rain on your parade. You could get the feeling today that you're taking one step forward and two steps back. Perhaps there's a feeling of doubt creeping into the picture. Try not to let these nagging, restrictive energies hold you back. Be confident about your abilities."
1,20200520,"May 20, 2020 - Your mood should be quite good today, Aries, and you'll be well supported by the people around you. The key is to bring intense feelings directly to the table as you experience them. You'll find that other people share similar emotions at this time. The combination of energies between you and those close to you is simply magical. Join together with others on elaborate projects and special events."
1,20200521,"May 21, 2020 - This could be a good day to try relaxation techniques that are a little bit out of the ordinary. Who knows? Maybe you'll even learn something from these unorthodox methods. Why not explore shiatsu or polarity? These techniques can do wonders for restoring your energy, an element that has been in short supply for you lately. Give it a try. As the good doctor said, ""This won't hurt a bit."""
1,20200522,"May 22, 2020 - You can cut through to the truth quite easily today, Aries, so don't hesitate to do so. If you come to an intersection and no one seems to know who should go next, take the initiative and go. It might not be a bad idea to signal your intentions to the other drivers before you make your move. Being aggressive with your actions doesn't mean you have to be reckless."
1,20200523,"May 23, 2020 - Attend to your duties today, Aries. There's a pronounced sense of the passage of time and feeling that the days are slipping quickly by. Make sure you fit love and romance somewhere into the equation. You may experience a bit of resistance in this department at first, but that indicates that this is an area you need to explore and ultimately feel more comfortable with."
1,20200524,"May 24, 2020 - You're filled with vitality today, Aries. In other words, you're going to feel great about yourself! You're less afraid of meeting people, and you have fewer doubts about everything, including yourself! This is going to be a great day to consider working a little bit less and thinking a little bit more about what, specifically, is making you feel so good. That way, you can recreate the feeling tomorrow."
1,20200525,"May 25, 2020 - Your head may be buzzing with activity, Aries. It seems like the spotlight suddenly has been turned on. Your mind is on stage and your brainpower is being tested. Are you prepared for the challenge? Whether you're ready or not, it's here. Remember the importance of individuality. Don't become another typical cookie from the same old cookie cutter. Be your own person and think for yourself."
1,20200526,"May 26, 2020 - It's time to review your dreams and fantasies, Aries. It could be that you've been neglecting them lately. Perhaps things you've been working toward haven't exactly panned out the way you'd hoped. The good news is that things should be turning around in your favor starting today. Take control of your dreams and you'll find that you can get them moving forward again."
1,20200527,"May 27, 2020 - Take care of the people around you, Aries. Service to others is an important part of the day, as compassion and caring are at the forefront of your mind. Take this opportunity to become a reassuring caregiver for someone close who needs a nurturing shoulder. You'll win a great number of loyal friends to your side as you share your passionate nature with others."
1,20200528,"May 28, 2020 - The last months have been very challenging - and there's a very good chance that you no longer feel up to meeting the challenges. If you've been yearning to modify something in your daily life, do it now, Aries. The hour has come to make concrete changes. Regardless of whether the change you seek is at home or work, physical or emotional, don't be afraid to seriously upset your life."
1,20200529,"May 29, 2020 - This is a good day for getting out of the trenches and into the air for a fresh, new perspective on a situation, Aries. Don't dwell on things beneath or behind you. Keep looking up. Pick up the phone and call a close friend you haven't spoken with in a while. There may be a great deal of catching up to do. In times of global uncertainty, we need to remember the importance of maintaining contact with old buddies."
1,20200530,"May 30, 2020 - If you woke up this morning and just wanted to stay in bed rather than start your day, know that you aren't alone, Aries. Today you're experiencing a sensitive warmth that makes you feel vulnerable to the chilly wind of reality. Harsh words seem to cut more deeply than usual, making you wish you'd never left the cocoon of your bed. Surround yourself with supportive people, whether in person or remotely."
1,20200531,"May 31, 2020 - Your emotions will feel stable today, Aries, although an unexpected element might sneak into the equation. Be aware that people will be a bit more volatile. Although the situation may be calm and cool one minute, it could explode in the next minute. Try to stay centered all day so you don't get thrown off course by other people's erratic emotions. Social distancing could be your friend, providing a much-needed buffer."
1,20200601,"Jun 1, 2020 - If you've considered a career in publishing, Aries, this is the time to go for it. It's also a great day to enroll in law school, an advanced degree program, or any field of higher education. Love with someone from far away could well be in the offing. At the very least, you could make a new friend from a distant state or foreign land. This should be a satisfying day for you."
1,20200602,"Jun 2, 2020 - Today you might feel the need to be of service to others. Your humanitarian instincts are high, Aries, though you might tend to over-idealize the concept a little. It's wonderful to help those less fortunate, but often the process involves a heavy commitment of time and energy. If you decide to do this, it could transform your life in a profound way. Be prepared for some pretty heavy changes."
1,20200603,"Jun 3, 2020 - Today you might need to execute some paperwork regarding money, Aries. Bills might need to be paid, deposits made, or checks collected. Minor incidents could interrupt you, causing some frustration. Communication of all kinds, including those with people close to you, might go awry during the day. It doesn't change the positive turn your life is taking. Keep at it."
1,20200604,"Jun 4, 2020 - Although you've been feeling especially strong physically over the past few days, Aries, today you might feel a little under the weather. You could even experience some giddiness. This is nothing to worry about, but you should try to take it easy. Don't exercise if you don't feel up to it. Get some rest. Even if you have to postpone some chores, you'll be better off in the long run."
1,20200605,"Jun 5, 2020 - The desire to acquire more knowledge is front and center today, Aries. A virtual lecture or workshop might lead to plans for a future outing of some kind with friends or other members of a group you're affiliated with. Family members might also show an interest. You could all review the possibilities together and jot ideas. The energy and enthusiasm of everyone around you is high, so make the most of their ideas."
1,20200606,"Jun 6, 2020 - Intense communication throughout the day could bring you closer to a friend or lover, Aries. Conversations about a number of different subjects could increase your understanding of one another and leave you with a lot of wonderful memories of the day. If possible, you could drive into the country or just hang out together, too. Above all, have fun."
1,20200607,"Jun 7, 2020 - Long-buried emotions from the past, some of them pleasant and some in need of release, could well up from your subconscious today, Aries. This is likely to have an uplifting effect on your mental and emotional state, so don't fight it. It's also likely to release whatever hang-ups you might have about relationships. Therefore, you can expect all your involvements to thrive - particularly the romantic ones. Enjoy."
1,20200608,"Jun 8, 2020 - Every once in a while, everyone must analyze his or her life. But you tend to be too pessimistic when you ponder yours. You get easily carried away, and you often exaggerate. Today, as you think about your life, try not to listen to that little voice in your head. Your life is far from being the way that you think it is."
1,20200609,"Jun 9, 2020 - That little child you once were and that you're trying so desperately to forget is still causing you problems, Aries. Why do you try so hard to deny that sweet and tender part of you that comes out even in your adult life? You'll forget about your faults, imperfections, and complexes more easily if you just remember your childhood fondly, and maybe even smile about it."
1,20200610,"Jun 10, 2020 - You shouldn't try to fight the feelings that run through you today. Don't even try to rationalize them. These feelings are probably related to emotions dating back to your childhood. You shouldn't avoid or analyze them. There will be a lot of turmoil welling up inside you, Aries. You should try to find some peace and quiet with special someone."
1,20200611,"Jun 11, 2020 - Getting in touch with your closest friends could bring about some intense communication, with many revealing some of your deepest concerns, Aries. Your thinking should be greatly influenced by feeling, so you might experience a high level of understanding that your friends are going to appreciate. This could well bring all of you closer together and increase future contact. Enjoy your day!"
1,20200612,"Jun 12, 2020 - A group with which you're affiliated with could suddenly seem to grow closer, and a family feeling could develop among its members. One of the members could suddenly appear to you in a new light, Aries, and a romantic attraction might develop. Whether you pursue it or not depends on your situation, but you'll still feel closer to your friends now. Some intimate conversations could take place amid discussions of other matters."
